,paper (hedged),unhedged
2015-04-28,0.9507722658289129,1.0141096220076484
2015-04-29,0.9513471433997988,1.0137479792147783
2015-04-30,0.9487264761108042,1.0116790275290966
2015-05-01,0.9484791536568526,1.011501983699279
2015-05-04,0.9456107506078802,1.0073892821227186
2015-05-05,0.9495914785789971,1.016326492249367
2015-05-06,0.9504486760881987,1.016504139800606
2015-05-07,0.9508251894950033,1.0185427768195345
2015-05-08,0.9533590865579727,1.0247609656835581
2015-05-11,0.9570516292485187,1.0290492346653894
2015-05-12,0.9559304009396635,1.0301217597559287
2015-05-13,0.9580362403075012,1.0332873746082274
2015-05-14,0.9610201095527068,1.034793655594541
2015-05-15,0.9608129261502418,1.0348983595268437
2015-05-18,0.9609460308590565,1.034432199446036
2015-05-19,0.9642352414107637,1.03649719520863
2015-05-20,0.9655718278440594,1.0381590242429468
2015-05-21,0.967446253779389,1.0400852346554554
2015-05-22,0.9689081527195507,1.0415663902468948
2015-05-25,0.9681845269120714,1.0397750515351023
2015-05-26,0.9688829492713925,1.039894596689311
2015-05-27,0.9682878534958804,1.0400376498044293
2015-05-28,0.9681379192068525,1.0396216436865442
2015-05-29,0.966850158602616,1.03691128917716
2015-06-01,0.9677176801844477,1.0372463751764678
2015-06-02,0.9682153197494313,1.0384005675444483
2015-06-03,0.9686412898547507,1.0392595636455915
2015-06-04,0.9695509498503664,1.0388186562363622
2015-06-05,0.9703882880616539,1.0386750533936786
2015-06-08,0.9687823361159086,1.0360914739057192
2015-06-09,0.9735868869691732,1.0415629644918192
2015-06-10,0.9758499297757038,1.0460541197454374
2015-06-11,0.9781728992661864,1.0494140736624378
2015-06-12,0.9763871405219308,1.0467855567488646
2015-06-15,0.9750978729976328,1.0417191194782043
2015-06-16,0.9755263476928567,1.0431650419946035
2015-06-17,0.974728134184704,1.0402025438843547
2015-06-18,0.9730917224976938,1.0390969308419082
2015-06-19,0.9723746499977816,1.039962049878158
2015-06-22,0.9715501138837641,1.0442786533495476
2015-06-23,0.9714736143829195,1.0451795671333544
2015-06-24,0.9727064527088705,1.04580444030238
2015-06-25,0.9717937329858445,1.0451418887342117
2015-06-26,0.9722390768585047,1.0466477360859623
2015-06-29,0.9732253635584847,1.0469679909528606
2015-06-30,0.9716632344373652,1.044541738092709
2015-07-01,0.9698486933434487,1.0421273860533997
2015-07-02,0.9709989416039583,1.0433925871663388
2015-07-03,0.9698131577033079,1.0424760456464437
2015-07-06,0.9699672341077541,1.042601525936951
2015-07-07,0.969899980496465,1.0429433559115746
2015-07-08,0.9721597624250609,1.045859944802909
2015-07-09,0.9733036638759797,1.049460798362933
2015-07-10,0.9720280017516089,1.0538544229794715
2015-07-13,0.9685327293297494,1.0549185071355607
2015-07-14,0.9647030709158579,1.051619236289923
2015-07-15,0.9617515735199615,1.048492100760109
2015-07-16,0.9605358051879047,1.0500999443244396
2015-07-17,0.9599341041620125,1.0489425070952527
2015-07-20,0.959896597704028,1.049172430238565
2015-07-21,0.9646078647885512,1.054178337553258
2015-07-22,0.9594091686094438,1.0498924555556657
2015-07-23,0.9623729907457454,1.0531187654232554
2015-07-24,0.9589677900658465,1.0493397321125564
2015-07-27,0.9600826494049134,1.050760313301283
2015-07-28,0.9605889579630486,1.0513849621090443
2015-07-29,0.9607482491734104,1.0517480011382492
2015-07-30,0.9633375015903611,1.0534054854716393
2015-07-31,0.962964644686083,1.0540206894034765
2015-08-03,0.9603801435825683,1.0525267053910832
2015-08-04,0.9578456170974247,1.0488768473558372
2015-08-05,0.9615985407282646,1.0547440557402838
2015-08-06,0.9613832543706158,1.0543158549773775
2015-08-07,0.9607575538946584,1.052805217168617
2015-08-10,0.9614740621281612,1.0552884275939844
2015-08-11,0.958307606545578,1.0532029613465768
2015-08-12,0.9560212621135549,1.053294175510189
2015-08-13,0.9563409496005978,1.0527017479778042
2015-08-14,0.9536171691439955,1.0497240926609381
2015-08-17,0.9547807872399996,1.051042943612321
2015-08-18,0.9561150407105277,1.0530445000314437
2015-08-19,0.9512258620497654,1.0461152329256906
2015-08-20,0.9494526556529393,1.0417605036006825
2015-08-21,0.9542232128256589,1.0431161351891813
2015-08-24,0.9550496326834907,1.0323594642230634
2015-08-25,0.9581069530209061,1.0458050077933403
2015-08-26,0.95516384640254,1.0388038243258955
2015-08-27,0.9554960423007794,1.0490012702959335
2015-08-28,0.9557643555779322,1.049560825727913
2015-08-31,0.955001031218404,1.0485322973588374
2015-09-01,0.9524212934238737,1.0422284715133758
2015-09-02,0.9550942630323572,1.0460404769948275
2015-09-03,0.9545243840567884,1.049197175124557
2015-09-04,0.9522586994267628,1.0427720464496317
2015-09-07,0.9510453124051538,1.0422586133779366
2015-09-08,0.9493153087065063,1.0419511806534838
2015-09-09,0.9515170506547299,1.046688745336419
2015-09-10,0.9485579876321685,1.0412089534240434
2015-09-11,0.9473709830705689,1.0373407134210695
2015-09-14,0.9451963433276701,1.0334288295964835
2015-09-15,0.9451843369856181,1.0353643776813637
2015-09-16,0.9447525876073873,1.03851324282096
2015-09-17,0.9484466226182793,1.0435365268668957
2015-09-18,0.9456196686649327,1.0355079736345836
2015-09-21,0.9470067314375201,1.0426309506510227
2015-09-22,0.9395040648367855,1.0382906725514616
2015-09-23,0.9418982524459942,1.0406223810165518
2015-09-24,0.9469596891599968,1.0478656780502715
2015-09-25,0.9418057669782607,1.0420923269517266
2015-09-28,0.9397122548890756,1.0396612435700223
2015-09-29,0.9348873131606236,1.0340742465324642
2015-09-30,0.9284678981931043,1.028311316695001
2015-10-01,0.9341326217556222,1.0341894265571074
2015-10-02,0.9294816489662449,1.0291854941890195
2015-10-05,0.9303466869907704,1.0262405467164735
2015-10-06,0.9283939487076812,1.02306186650104
2015-10-07,0.925655636234887,1.0210151871609416
2015-10-08,0.9242202546473978,1.020205955810438
2015-10-09,0.9212447305491235,1.0153525982556961
2015-10-12,0.9231980619370277,1.017286658739719
2015-10-13,0.9233563937874023,1.018649865715254
2015-10-14,0.9203678541955245,1.016407361964504
2015-10-15,0.9172850743249615,1.0106091368878527
2015-10-16,0.9180312812580156,1.0100656174998153
2015-10-19,0.9143083361171619,1.0058392513811087
2015-10-20,0.9129562260481735,1.0040101118541578
2015-10-21,0.9139081886091797,1.0049389395541366
2015-10-22,0.9133485195485277,1.0047576458033471
2015-10-23,0.9164263180409321,1.00840403288236
2015-10-26,0.9155139817758993,1.007416232048337
2015-10-27,0.9149927591222654,1.0068287151323472
2015-10-28,0.9152342655595328,1.006430264261664
2015-10-29,0.9133314228235168,1.0038250820358798
2015-10-30,0.9151335954620192,1.0054852257288571
2015-11-02,0.9153551708671928,1.0047915298000454
2015-11-03,0.9138373881285091,1.0024764894903615
2015-11-04,0.9166044730820283,1.005665478254998
2015-11-05,0.9132775658973128,1.0020092304647126
2015-11-06,0.9111569790385348,0.9997552990233027
2015-11-09,0.9099256825380206,0.9983307360008254
2015-11-10,0.9113836964192046,1.0001976461405029
2015-11-11,0.9065962727351792,0.9952364183509791
2015-11-12,0.9057591963299967,0.9941128060406302
2015-11-13,0.906151877912064,0.9941353792996518
2015-11-16,0.9056077495365422,0.9932790590718291
2015-11-17,0.904878099064923,0.9917293831581309
2015-11-18,0.9089068078478114,0.9967368681867392
2015-11-19,0.9086177313820335,0.9965614191721508
2015-11-20,0.9071441700140812,0.995909354735281
2015-11-23,0.9072190767302746,0.9959997850936836
2015-11-24,0.8999290621285905,0.9864568387994596
2015-11-25,0.8981852828326881,0.9859110928993398
2015-11-26,0.904450913029343,0.9929919442852059
2015-11-27,0.9048081133842335,0.9934231237939473
2015-11-30,0.905796837859533,0.9944830823950459
2015-12-01,0.9074439853408811,0.9948301747661659
2015-12-02,0.9063296526610302,0.9942187631524045
2015-12-03,0.9099760126990748,0.991102120728717
2015-12-04,0.9075176136452966,0.9879029804948629
2015-12-07,0.9049616007497869,0.9877778396986732
2015-12-08,0.9049960458467684,0.9838524600247476
2015-12-09,0.9028230644701035,0.9799017071191939
2015-12-10,0.9040105464396908,0.9800347510996906
2015-12-11,0.9058507006618878,0.978072441751251
2015-12-14,0.9072171927084037,0.9754277102022709
2015-12-15,0.9085467303263459,0.9838156327605908
2015-12-16,0.9109006272150455,0.9862830796492214
2015-12-17,0.9110982539412925,0.9902618863390287
2015-12-18,0.9106278247171925,0.9879676063037401
2015-12-21,0.9070955339281371,0.9815154053495895
2015-12-22,0.9085073764968207,0.9827893631602668
2015-12-23,0.9088409475953803,0.9851225681848683
2015-12-24,0.9095572645919182,0.9858417498638692
2015-12-28,0.9089940003197262,0.9843318108603473
2015-12-29,0.9087159645693378,0.9865638263162297
2015-12-30,0.9082862343120479,0.9852460867139322
2015-12-31,0.9088285707307301,0.9852125917515725
2016-01-04,0.9035524999724367,0.9752459619210052
2016-01-05,0.905765861045124,0.9777867345950907
2016-01-06,0.9095518257922567,0.9788751770825826
2016-01-07,0.9089804556956437,0.9739364435396668
2016-01-08,0.9089300641513308,0.972259356318423
2016-01-11,0.9095936368181325,0.9724454963323838
2016-01-12,0.9105327064265215,0.9777756843659039
2016-01-13,0.9105468069349008,0.978160532878555
2016-01-14,0.9128997998183289,0.9763770824866396
2016-01-15,0.9139039137246471,0.9689912383542759
2016-01-18,0.9174058672622711,0.9718578233817975
2016-01-19,0.9165197078306587,0.9741480227216379
2016-01-20,0.9184742840102036,0.9712644996914765
2016-01-21,0.9184965878210122,0.9762092745406743
2016-01-22,0.9147782360507698,0.9709563461024311
2016-01-25,0.9075164816386149,0.9628587574967213
2016-01-26,0.9119889337219115,0.9678142997176967
2016-01-27,0.9115276195777303,0.9682811870858451
2016-01-28,0.9110473787307538,0.9649042200471566
2016-01-29,0.9120906963181183,0.9733732217995621
2016-02-01,0.9087004569060879,0.9690548245184732
2016-02-02,0.9077994035341889,0.963544488280091
2016-02-03,0.9008086209267298,0.9518665829556658
2016-02-04,0.9036673914396092,0.9551197390497547
2016-02-05,0.9052987173197145,0.9543841047469882
2016-02-08,0.9087727407223586,0.9560079833277269
2016-02-09,0.9104684011604555,0.9588575821766019
2016-02-10,0.9177186740738756,0.9662603630067066
2016-02-11,0.9180845712399185,0.9670683878574073
2016-02-12,0.9221372916654212,0.9698419150175231
2016-02-15,0.9223999195313126,0.968413184741274
2016-02-16,0.9226790751412709,0.9687027931283947
2016-02-17,0.9238523197689994,0.9720047267708772
2016-02-18,0.9289509569816142,0.9778525142795977
2016-02-19,0.924121307747603,0.9736718918753121
2016-02-22,0.9246589934975066,0.972457041627845
2016-02-23,0.9259790819820702,0.9740275494041404
2016-02-24,0.9241001668550982,0.9704099891800438
2016-02-25,0.9245801021289429,0.973492629862575
2016-02-26,0.9241220110779457,0.9765103158766583
2016-02-29,0.9221513780437115,0.9767327175531099
2016-03-01,0.9277430371551424,0.9854578273759768
2016-03-02,0.9310031104420464,0.9917038494851468
2016-03-03,0.9327958332188456,0.9943737149479475
2016-03-04,0.933367781730748,0.996239126461713
2016-03-07,0.9331726041543146,0.9958369919317795
2016-03-08,0.9340110717899884,0.9959263837067112
2016-03-09,0.9343609014654538,0.9958953986835449
2016-03-10,0.9375314761518382,0.9997522467418437
2016-03-11,0.9389010026088148,1.0005976296373038
2016-03-14,0.9425659739038754,1.0047131698452862
2016-03-15,0.943856272197362,1.0073770141164398
2016-03-16,0.9433797537539199,1.0066764417346477
2016-03-17,0.9443187358643446,1.0105513193500126
2016-03-18,0.944748602463307,1.0087554007384434
2016-03-21,0.9427599899958804,1.007792749862804
2016-03-22,0.9417960167321667,1.0053996994499117
2016-03-23,0.9418415850036015,1.004659191074189
2016-03-24,0.940314334721995,1.0077031418491418
2016-03-29,0.9398664515674315,1.005611420524269
2016-03-30,0.9417512668190711,1.0029511520427659
2016-03-31,0.940549348605209,1.004629464855906
2016-04-01,0.9410023454281444,1.009441647297886
2016-04-04,0.9406964397832431,1.0083379921536302
2016-04-05,0.9427695002371829,1.0144300711245537
2016-04-06,0.9413343295634881,1.0123114774570043
2016-04-07,0.9410405269679517,1.0129691998451333
2016-04-08,0.94026937180767,1.0118015539029752
2016-04-11,0.9379496177377378,1.010741524011419
2016-04-12,0.9414443017153157,1.013159878466182
2016-04-13,0.9409838876623976,1.0132508816745742
2016-04-14,0.9387954638207275,1.0103700024842563
2016-04-15,0.9380734391383858,1.0102579448342721
2016-04-18,0.9392153862985556,1.011094694460809
2016-04-19,0.9387384830029977,1.0094215406281803
2016-04-20,0.9386283787561758,1.0091600523813842
2016-04-21,0.9401217768804009,1.0098201442045351
2016-04-22,0.9350335442373245,1.0039879490663863
2016-04-25,0.9348753019478131,1.0031710554793247
2016-04-26,0.9364572288427261,1.0048552251689729
2016-04-27,0.9352583288432339,1.0035602312926168
2016-04-28,0.9329086859757426,1.0020787550607928
2016-04-29,0.9313674749768475,1.0012806218239256
2016-05-02,0.9333017416939903,1.0038866756688987
2016-05-03,0.9356225052919134,1.0087014407413
2016-05-04,0.9369072459550769,1.0113113544830639
2016-05-05,0.9385196891214745,1.0142444160589503
2016-05-06,0.942084848398303,1.0176793626814113
2016-05-09,0.9432368429202727,1.021245740301459
2016-05-10,0.942192859286924,1.0194100775839847
2016-05-11,0.9448304859587408,1.0221748030294384
2016-05-12,0.9437403080550751,1.0213763694655873
2016-05-13,0.9441632843152783,1.0212911703262082
2016-05-16,0.945310775362277,1.022808615057249
2016-05-17,0.943508970882545,1.0207049594767634
2016-05-18,0.9408457565529686,1.0173827762046876
2016-05-19,0.9437199567885493,1.0208544749664081
2016-05-20,0.9434696635113055,1.0203421671360164
2016-05-23,0.9402377265567964,1.0166933732293453
2016-05-24,0.9397740303350464,1.015584891165235
2016-05-25,0.9394035531203833,1.0148725445386721
2016-05-26,0.93897339498576,1.0139797404394555
2016-05-27,0.9363911204330346,1.0110416156241113
2016-05-30,0.9373883091152977,1.012352021323351
2016-05-31,0.9381019660775128,1.013734565576302
2016-06-01,0.9388119959818014,1.013206347424596
2016-06-02,0.9392820123654358,1.014503652294999
2016-06-03,0.9427919796540252,1.0174676572756447
2016-06-06,0.9421718006811295,1.0166851764325926
2016-06-07,0.9425551511098483,1.0184787932408894
2016-06-08,0.9440594867730089,1.0195827522724104
2016-06-09,0.9449571620916718,1.0191907725772673
2016-06-10,0.9461344732811956,1.017478313522802
2016-06-13,0.9445313624629829,1.0141251567701395
2016-06-14,0.945105370296563,1.013004835909705
2016-06-15,0.9460709414122163,1.014139417023654
2016-06-16,0.9467463717661161,1.0160177360267661
2016-06-17,0.9448829584580236,1.0127816243766798
2016-06-20,0.9507071091468743,1.0166181844713278
2016-06-21,0.9521770888628847,1.017830818591564
2016-06-22,0.9540850677770173,1.019708897501643
2016-06-23,0.9524237703701377,1.0176254986771738
2016-06-24,0.9639189887645101,1.031327234947147
2016-06-27,0.9638724632489322,1.0322498073635908
2016-06-28,0.9672551278129584,1.03459936345671
2016-06-29,0.9704633374629914,1.0372385771281327
2016-06-30,0.968808676576332,1.0357817820026247
2016-07-01,0.9689090229109105,1.037392757291323
2016-07-04,0.9711856384077946,1.037722243254534
2016-07-05,0.9707397559319253,1.0339178143958268
2016-07-06,0.9714139821890215,1.031449035434506
2016-07-07,0.9711574371138276,1.033316838564874
2016-07-08,0.9685922788643934,1.0376824505272935
2016-07-11,0.9690466782192729,1.0484839863842936
2016-07-12,0.9664299745790222,1.0530046221642628
2016-07-13,0.9668813284219805,1.0559902733846238
2016-07-14,0.9670662211157968,1.0576031833306285
2016-07-15,0.9684387351388799,1.058813881057282
2016-07-18,0.9698301739002911,1.061699734366414
2016-07-19,0.9746053389356217,1.0658558506830451
2016-07-20,0.9732482642986268,1.0676430206406442
2016-07-21,0.9745753136824796,1.06845250111518
2016-07-22,0.9742966891871543,1.068291352891301
2016-07-25,0.9769736580809502,1.072559092936437
2016-07-26,0.9783317782586789,1.0747316356894305
2016-07-27,0.9796234633837545,1.0765272454244326
2016-07-28,0.9809085588262875,1.078274115976901
2016-07-29,0.9774035885185596,1.0734144375891426
2016-08-01,0.97555153299841,1.0733373306970235
2016-08-02,0.9742186781060179,1.074065066488192
2016-08-03,0.9751538752277675,1.073847666132233
2016-08-04,0.9804441626023397,1.0794888534041691
2016-08-05,0.9795168744838958,1.0823227096217902
2016-08-08,0.9824685277052349,1.0871151853179537
2016-08-09,0.9843086311434432,1.0931607767161435
2016-08-10,0.9850253828491485,1.0936812195094778
2016-08-11,0.9847261436427968,1.0957076977768678
2016-08-12,0.9855585002050256,1.0968344724987826
2016-08-15,0.986381133394153,1.098299862270774
2016-08-16,0.9856006347857413,1.0980252444788523
2016-08-17,0.984154707943509,1.0982855456313494
2016-08-18,0.9840124945550951,1.0982679419692027
2016-08-19,0.9806700291131217,1.0931469140839878
2016-08-22,0.98221785806262,1.0946997731937953
2016-08-23,0.9822696127020334,1.0973341383376143
2016-08-24,0.9833642720121671,1.0990381107386502
2016-08-25,0.9843484469502152,1.098946021542738
2016-08-26,0.9832438838140058,1.0981166236841642
2016-08-29,0.9835575370798881,1.0980378823660701
2016-08-30,0.9831229171248714,1.0981919053855713
2016-08-31,0.9782465830105426,1.0940081939143795
2016-09-01,0.9764239858620387,1.0919359668674673
2016-09-02,0.9764434552141716,1.0905182231066155
2016-09-05,0.9754682597442264,1.089738394851171
2016-09-06,0.9768068494861119,1.0911032423497518
2016-09-07,0.9774542801904357,1.092372696514513
2016-09-08,0.9755691173274201,1.0901052341009083
2016-09-09,0.974212968057769,1.0895274174213037
2016-09-12,0.9754076444079515,1.0863473664218435
2016-09-13,0.9784295168756052,1.0868278090160632
2016-09-14,0.977269176948373,1.0840878425808684
2016-09-15,0.9778508715223458,1.0851127796111943
2016-09-16,0.9788913131060533,1.0815745531832262
2016-09-19,0.9787073901271561,1.0822942212901003
2016-09-20,0.9786624744390777,1.0802145435864536
2016-09-21,0.980462971661706,1.0829911809779433
2016-09-22,0.9772341882210855,1.0798774749644604
2016-09-23,0.9755247273958827,1.0776610676587295
2016-09-26,0.9758209953976629,1.077453492254878
2016-09-27,0.9754556583223422,1.0772809605017462
2016-09-28,0.9748682653947147,1.0769060853833612
2016-09-29,0.9735052643253683,1.0752379135281636
2016-09-30,0.9721508110770903,1.0739431598034022
2016-10-03,0.9734046055647699,1.0752478852529395
2016-10-04,0.9735937055160058,1.0759899506611816
2016-10-05,0.9731886372775339,1.0761095596332448
2016-10-06,0.9728409999971098,1.0763201780516758
2016-10-07,0.9731686619487023,1.076414781217918
2016-10-10,0.9730909498309229,1.0776669349172834
2016-10-11,0.9733747930746002,1.0772206595738485
2016-10-12,0.972281871814377,1.075056816457113
2016-10-13,0.9738300036525861,1.0753219388192878
2016-10-14,0.9721262008985585,1.0776855031808295
2016-10-17,0.9735725212853997,1.0782308401612741
2016-10-18,0.9730788998165224,1.079124393558652
2016-10-19,0.9726605659393992,1.0787647632235713
2016-10-20,0.9729322213448947,1.0791591429409881
2016-10-21,0.9721877323780436,1.0777930744271826
2016-10-24,0.9705624260811863,1.0759564789762726
2016-10-25,0.9713420912963691,1.0767594565033478
2016-10-26,0.9735814051953066,1.078117851183189
2016-10-27,0.9728697117292026,1.0783935471139168
2016-10-28,0.9687882251221267,1.0744005162064592
2016-10-31,0.9680813062214868,1.0716545782162687
2016-11-01,0.9672532588867341,1.0695193516213028
2016-11-02,0.9697057540962091,1.0704554061801386
2016-11-03,0.9684272810258838,1.0680589737590085
2016-11-04,0.9696225622911232,1.0685182023598216
2016-11-07,0.9708381861437142,1.072285202653803
2016-11-08,0.9707887997241845,1.0738213353304369
2016-11-09,0.9698403628425866,1.0755563937066077
2016-11-10,0.9650069493450127,1.0716364685117006
2016-11-11,0.9654708446934314,1.0711823740731912
2016-11-14,0.9617646912419966,1.0671791453631052
2016-11-15,0.9588305407785004,1.0648198560683486
2016-11-16,0.9590946791626825,1.0625206445907274
2016-11-17,0.9590065613892066,1.0645103923476236
2016-11-18,0.9602511676749902,1.064140142802496
2016-11-21,0.9643616320320227,1.0697851809714405
2016-11-22,0.9587051826598432,1.0658221950451616
2016-11-23,0.9576539108964253,1.0644868348069747
2016-11-24,0.9583060102906308,1.0657288272537577
2016-11-25,0.9607335177462494,1.067861970324681
2016-11-28,0.9616068845585058,1.0659766008361526
2016-11-29,0.964776199136265,1.071542348721113
2016-11-30,0.9620632573077605,1.068753687074719
2016-12-01,0.9621042009451186,1.0671855695951196
2016-12-02,0.9625716263688557,1.067263927904304
2016-12-05,0.9641161504136407,1.0684683192413638
2016-12-06,0.9663845867945712,1.0770665597537372
2016-12-07,0.9676942647709089,1.0789203842228048
2016-12-08,0.967774924186033,1.0809997805474303
2016-12-09,0.965746875934046,1.0811674373591154
2016-12-12,0.9650715684059009,1.0801389324450636
2016-12-13,0.9621870767392297,1.0782909720272436
2016-12-14,0.9626491339091171,1.0772566850126735
2016-12-15,0.9629697980543049,1.0795580814539059
2016-12-16,0.9638259651150519,1.0818956960945714
2016-12-19,0.9626207575208093,1.0814991481796048
2016-12-20,0.961421398497588,1.0806395359215484
2016-12-21,0.9620602147778563,1.080973195551226
2016-12-22,0.9665950398052051,1.0863148223977206
2016-12-23,0.9619610145167767,1.0808540867861691
2016-12-27,0.9603223413142606,1.0791944147109986
2016-12-28,0.9622227952636321,1.0814967049263087
2016-12-29,0.9606025950274985,1.0785147171839946
2016-12-30,0.9616580858848427,1.08052263525958
2017-01-02,0.9591564192241667,1.0792573931988165
2017-01-03,0.9633855825725919,1.0836023765448008
2017-01-04,0.9607234024464294,1.079811070313925
2017-01-05,0.9579215359004332,1.0772355207091353
2017-01-06,0.9566306751723797,1.0752592913305754
2017-01-09,0.9562853940659194,1.074066153270757
2017-01-10,0.9556076286965687,1.0729762836723271
2017-01-11,0.9544880922959469,1.072140098344319
2017-01-12,0.9637698990756152,1.0818383239885827
2017-01-13,0.9652241760134387,1.086030151325254
2017-01-16,0.9654963393083211,1.083378603736154
2017-01-17,0.9650464368184053,1.0824372046224888
2017-01-18,0.9667853834267747,1.0845573195448501
2017-01-19,0.9640110693016138,1.0815841696106983
2017-01-20,0.9641172420967673,1.0818278278505362
2017-01-23,0.962408522033782,1.0793825656819869
2017-01-24,0.9609308099622261,1.076789868848904
2017-01-25,0.9611978837091892,1.0775924424179388
2017-01-26,0.9608256177806526,1.077413899850329
2017-01-27,0.9602250965520828,1.0773898828732775
2017-01-30,0.9599553522896378,1.0775911380134298
2017-01-31,0.960675513228619,1.0786684693453674
2017-02-01,0.9627900792611002,1.0817041662534623
2017-02-02,0.9596997960424695,1.078668430755059
2017-02-03,0.9616873207219951,1.0808754035505503
2017-02-06,0.9623768119669649,1.084384927064206
2017-02-07,0.9656982886515776,1.0891001202686657
2017-02-08,0.9682111349871616,1.092515665715533
2017-02-09,0.9713259762251624,1.095325879271572
2017-02-10,0.9736626503944309,1.0970613841415022
2017-02-13,0.9774653319716624,1.0976303593386094
2017-02-14,0.9747308772848039,1.0940469352886444
2017-02-15,0.976284237348166,1.0952997900153043
2017-02-16,0.9748906336900146,1.0943161485089064
2017-02-17,0.9726935840114374,1.0925550485163753
2017-02-20,0.9751598107370268,1.095042313782974
2017-02-21,0.9776388451500913,1.0968945423082759
2017-02-22,0.9782246148097692,1.0965819544214914
2017-02-23,0.9773419310197661,1.0961464846704647
2017-02-24,0.9761762654206266,1.0952348284767568
2017-02-27,0.9802058654486631,1.0998304726855668
2017-02-28,0.9776449314644817,1.0975386125066842
2017-03-01,0.9792562228500148,1.1021992294000449
2017-03-02,0.9793150364656411,1.1018318880522497
2017-03-03,0.9802288412032253,1.1016034704724609
2017-03-06,0.9792681161860797,1.0997182452661605
2017-03-07,0.979068323625409,1.0993632426306954
2017-03-08,0.971480695565427,1.0909810624651348
2017-03-09,0.9657369747307049,1.0833964370870197
2017-03-10,0.9664111037239463,1.0847153197608834
2017-03-13,0.9663463054191317,1.0852977070420065
2017-03-14,0.9674391294991388,1.0863098054901161
2017-03-15,0.9668569738544316,1.0859705012943932
2017-03-16,0.9663832702344576,1.086595125338848
2017-03-17,0.9659691244126407,1.0868006623771282
2017-03-20,0.9651819867707152,1.084047957701274
2017-03-21,0.9648437820184969,1.0821627313561417
2017-03-22,0.9654030129332634,1.0816976385599273
2017-03-23,0.9662744055566004,1.0844996448318849
2017-03-24,0.9659647492886175,1.0849171386777972
2017-03-27,0.9646970385832241,1.0833045073361205
2017-03-28,0.9644916488752001,1.0839005108732558
2017-03-29,0.9650466988556244,1.08485014793873
2017-03-30,0.9657539939401153,1.086824164372732
2017-03-31,0.9697687604410068,1.091999890827404
2017-04-03,0.9701520305825191,1.0905646006282959
2017-04-04,0.9706174136565306,1.0913788990507356
2017-04-05,0.9713510814016942,1.0920171802803962
2017-04-06,0.970372872875645,1.0921359389650305
2017-04-07,0.967146953973334,1.0885178898092545
2017-04-10,0.9675715096783079,1.0879870863785208
2017-04-11,0.9690382539100171,1.0891243841704068
2017-04-12,0.9678750803536577,1.0871782976167728
2017-04-13,0.9663623843653893,1.0851932133729858
2017-04-18,0.9659819872401145,1.085039265409286
2017-04-19,0.9685703063679287,1.0881249956999406
2017-04-20,0.9669974082685429,1.0869237721678264
2017-04-21,0.9666396270325327,1.0863463398041397
2017-04-24,0.9662357930600624,1.088543910280179
2017-04-25,0.9656221963436084,1.0873807477652664
2017-04-26,0.9662636556791185,1.0879256089696598
2017-04-27,0.9679530922182761,1.0893078347576075
2017-04-28,0.9687991138257344,1.0906389440128414
2017-05-02,0.9699754729993101,1.091386437573021
2017-05-03,0.967048633882059,1.0879072286019469
2017-05-04,0.9663853829338033,1.0852959985372064
2017-05-05,0.9667605198619394,1.0857099731232642
2017-05-08,0.970524777955043,1.0902653414705186
2017-05-09,0.9719649905254091,1.0935346042144176
2017-05-10,0.9705015767483219,1.0916771520629651
2017-05-11,0.9709310654182377,1.0917821317478915
2017-05-12,0.9686608546557275,1.0898413508621467
2017-05-15,0.9716157677141316,1.0936635367053722
2017-05-16,0.9714033609430864,1.0933934359407183
2017-05-17,0.9779671853645961,1.0997393759834935
2017-05-18,0.9804650581365334,1.1041137225231574
2017-05-19,0.980002532793693,1.105046444162155
2017-05-22,0.9793860773482623,1.1041751539453721
2017-05-23,0.9802941367953965,1.10573020560896
2017-05-24,0.9810517275877301,1.1061122646205483
2017-05-25,0.9823926574713602,1.1069006269436321
2017-05-26,0.9838213785761182,1.1077327544959936
2017-05-29,0.9846842320760013,1.108236667439313
2017-05-30,0.9847986692210086,1.108006228391158
2017-05-31,0.9819859111639557,1.1043065701878618
2017-06-01,0.9809161893419402,1.1031962602107177
2017-06-02,0.9836977379893961,1.1059618313751312
2017-06-05,0.9827625877924739,1.1049277719770538
2017-06-06,0.9826004531592681,1.1046260399251913
2017-06-07,0.9835264459768108,1.1061636111146165
2017-06-08,0.9843497136684735,1.1071183940905616
2017-06-09,0.9845079136368936,1.1083095487497499
2017-06-12,0.9833192185804673,1.1062402660936401
2017-06-13,0.9831936563274618,1.1070070736751774
2017-06-14,0.9793977432038815,1.103341366546276
2017-06-15,0.9790773152990696,1.1030117259316863
2017-06-16,0.9818278611041366,1.1059599008218408
2017-06-19,0.9843255989587911,1.1081036734301146
2017-06-20,0.9815568742844282,1.1055543282778018
2017-06-21,0.983411368080387,1.1072674978749304
2017-06-22,0.9843904691778285,1.1082098007855108
2017-06-23,0.9864563763756015,1.1106824604166994
2017-06-26,0.9859837917208493,1.1097803116138638
2017-06-27,0.9889904798267719,1.114881263036695
2017-06-28,0.9887856773561023,1.1160185806992848
2017-06-29,0.9885379973121967,1.1194417565434227
2017-06-30,0.9877777867620221,1.1176519147195727
2017-07-03,0.9876994586002746,1.1200830861985553
2017-07-04,0.987229781035155,1.1194971303621417
2017-07-05,0.9878103396639936,1.1180261674938816
2017-07-06,0.9863698252993709,1.1189924143120928
2017-07-07,0.9845784632847895,1.1163104330010711
